-.2218579075,.3621863190,-.3711180421
-.2230138395,.3993049830,-.2841603049
-.2268991035,.4331060961,-.2044958392
-.2329422905,.4642842181,-.1301379397
-.2407756385,.4932863662,-.5980183515e-1
-.2501472105,.5204187776,.7404831415e-2
-.2608768775,.5459003979,.7213634115e-1
-.2728320595,.5698923872,.1348938772
-.2859133665,.5925155492,.1960758925
-.3000456785,.6138611952,.2560098787
-.3151723675,.6339981602,.3149734330
-.3312514735,.6529774452,.3732089394
-.3482531635,.6708353142,.4309343063
-.2240427252,.3716992326,-.4508893330
-.2222338054,.4124217264,-.3554349503
-.2239162681,.4489003850,-.2699280488
-.2282082970,.4822070699,-.1912980675
-.2345833898,.5129817527,-.1177139453
-.2426983823,.5416415578,-.4797481439e-1
-.2523161629,.5684746968,.1876207176e-1
-.2632662022,.5936884528,.8311970747e-1
-.2754224930,.6174359878,.1455785611
-.2886903760,.6398323648,.2065229176
-.3029982730,.6609645848,.2662703508
-.3182923250,.6808981168,.3250914522
-.3345328240,.6996812258,.3832236899
-.2321338139,.3759238301,-.5465646621
-.2259560189,.4219567700,-.4377900442
-.2246703922,.4620431916,-.3438720696
-.2267306953,.4980625781,-.2593941264
-.2313174604,.5310110038,-.1815042559
-.2379346754,.5614913853,-.1084768207
-.2462561567,.5899001985,-.3916874937e-1
-.2560551543,.6165130645,.2722817005e-1
-.2671679095,.6415290375,.9131495615e-1
-.2794730889,.6650955955,.1535574499
-.2928794154,.6873236915,.2143298859
-.3073178656,.7082972225,.2739427875
-.3227365845,.7280792195,.3326617650
-.2497598017,.3706228028,-.6704136964
-.2359357602,.4259498872,-.5368219760
-.2302530285,.4713810682,-.4295955402
-.2292869320,.5110790955,-.3366084764
-.2315802747,.5468152173,-.2527599051
-.2363499992,.5795412540,-.1753253394
-.2431181954,.6098381148,-.1026416522
-.2515688766,.6380898828,-.3360039182e-1
-.2614815636,.6645645588,.3258579746e-1
-.2726966222,.6894561788,.9650458544e-1
-.2850955826,.7129087458,.1586129031
-.2985892491,.7350306778,.2192788370
-.3131101754,.7559039578,.2788085967
-.2920653299,.3376042584,-.8762284534
-.2561080719,.4198346574,-.6657552268
-.2426262295,.4747457940,-.5333037169
-.2371191569,.5199634582,-.4266244777
-.2362674694,.5595224197,-.3339693545
-.2386446808,.5951565980,-.2503462829
-.2434804689,.6278023332,-.1730753332
-.2503033102,.6580327712,-.1005154093
-.2588008351,.6862276002,-.3157032725e-1
-.2687547994,.7126521022,.3453984080e-1
-.2800070437,.7374985222,.9839800809e-1
-.2924401248,.7609096152,.1604579138
-.3059655944,.7829928902,.2210854457
-.3284419827+.8171822748e-1*I,.3143490480+.9932993834e-1*I,-1.047197552+.2967145995*I
-.3038083971,.3828153244,-.8861011601
-.2663196552,.4669072683,-.6701625970
-.2525141884,.5222117754,-.5366328244
-.2468409421,.5676314263,-.4294359666
-.2458810094,.6073219634,-.3364667999
-.2481788656,.6430525992,-.2526303765
-.2529521419,.6757743182,-.1752046195
-.2597232745,.7060676082,-.1025275941
-.2681764715,.7343163192,-.3349150680e-1
-.2780913750,.7607883002,.3269059332e-1
-.2893084291,.7856774942,.9660612191e-1
-.3017092210,.8091278352,.1587118364
-.3204407102+.1289290609*I,.3479517567+.1567155343*I,-1.047197552+.4587708475*I
-.3393414489+.8671761912e-1*I,.3635012970+.1054067866*I,-1.047197551+.3143070070*I
-.3250874589,.4193509941,-.9247343884
-.2810448496,.5114092779,-.6852785544
-.2660941808,.5681058005,-.5479173365
-.2598466285,.6142235284,-.4389238805
-.2585163229,.6543642602,-.3448752914
-.2605441808,.6904230822,-.2603094051
-.2651055448,.7234023862,-.1823560663
-.2717018386,.7539081952,-.1092807975
-.2800054446,.7823387362,-.3993563397e-1
-.2897887309,.8089707012,.2649056567e-1
-.3008873608,.8340038422,.9060068454e-1
-.3145355933+.1670856783*I,.3824037700+.2030955719*I,-1.047197552+.5821731943*I
-.3334363335+.1350835956*I,.3979533115+.1641964792*I,-1.047197551+.4791627949*I
-.3523370721+.9518985702e-1*I,.4135028513+.1157049403*I,-1.047197552+.3439041342*I
-.3712378116+.1892659699e-1*I,.4290523922+.2300561051e-1*I,-1.047197552+.6967790281e-1*I
-.3014757042,.5523731783,-.7144143980
-.2841519802,.6119541870,-.5690420292
-.2767811604,.6594372698,-.4565019748
-.2747431485,.7004382290,-.3603704858
-.2762616899,.7371161360,-.2744139872
-.2804265874,.7705773500,-.1954622912
-.2866976644,.8014784660,-.1216369878
-.2947242163,.8302457720,-.5171151050e-1
-.3042645627,.8571730340,.1517215283e-1
-.3111403787+.2021304189*I,.4178727267+.2456930685*I,-1.047197552+.6889350944*I
-.3300411183+.1748551023*I,.4334222676+.2125394429*I,-1.047197552+.6063941619*I
-.3489418577+.1441370321*I,.4489718081+.1752010898*I,-1.047197552+.5088251461*I
-.3678425972+.1070524989*I,.4645213489+.1301241894*I,-1.047197552+.3848593987*I
-.3867433361+.5126955980e-1*I,.4800708894+.6231904890e-1*I,-1.047197552+.1877948915*I
-.3300165295,.5875470382,-.7648128404
-.3079942132,.6528392696,-.6033403720
-.2986526555,.7027178178,-.4844835353
-.2954261099,.7451634598,-.3847978792
-.2961088800,.7828572618,-.2965202285
-.2996325681,.8170978778,-.2159238989
-.3053829269,.8486319358,-.1408733827
-.3129691614,.8779344548,-.7000510220e-1
-.3108615339+.2363536727*I,.4546043510+.2872920335*I,-1.047197551+.7870315754*I
