-.2326132590,.2591558886,-.3924696112
-.2330247490,.2971794350,-.3034285980
-.2363428360,.3316699635,-.2222973822
-.2419276170,.3634052840,-.1468512022
-.2493746970,.3928769486,-.7567986120e-1
-.2584104280,.4204175797,-.7818064376e-2
-.2688408110,.4462629856,.5743396882e-1
-.2805238610,.4705857543,.1206072643
-.2933534930,.4935148322,.1821205904
-.3072496040,.5151475856,.2423155964
-.3221517070,.5355575385,.3014798762
-.3380147300,.5547994755,.3598628499
-.3548062270,.5729128375,.4176872538
-.2270063754,.2706844713,-.4569642578
-.2249493612,.3117085284,-.3607764841
-.2264543460,.3484029129,-.2747827191
-.2306087500,.3818768820,-.1958044049
-.2368712530,.4127884202,-.1219591652
-.2448905219,.4415645792,-.5201829542e-1
-.2544244964,.4684995859,.1487748431e-1
-.2652994337,.4938046291,.7936162905e-1
-.2773871180,.5176355578,.1419215486
-.2905912970,.5401093680,.2029462840
-.3048391970,.5613145160,.2627567404
-.3200760210,.5813176080,.3216258627
-.3362612990,.6001678400,.3797927706
-.2254083756,.2787488030,-.5321249630
-.2199597936,.3238953719,-.4256276727
-.2191463215,.3634078795,-.3330832676
-.2215515969,.3990079457,-.2495355323
-.2264095172,.4316267796,-.1723192997
-.2332506801,.4618349463,-.9980079451e-1
-.2417639209,.4900106729,-.3088791427e-1
-.2517317407,.5164183332,.3519679563e-1
-.2629964722,.5412495755,.9903466018e-1
-.2754410146,.5646467365,.1610783519
-.2889771700,.5867170225,.2216930254
-.3035382522,.6075414925,.2811828251
-.3190742494,.6271809355,.3398088546
-.2295143567,.2813574269,-.6236641536
-.2189094060,.3327716525,-.5007015785
-.2149561843,.3761005826,-.3988108840
-.2151401132,.4144007342,-.3091259224
-.2182866932,.4490997322,-.2275458112
-.2237338749,.4810023069,-.1517686533
-.2310656294,.5106141505,-.8034433257e-1
-.2400015054,.5382761577,-.1228461696e-1
-.2503431979,.5642293690,.5312444847e-1
-.2619458240,.5886498940,.1164231351
-.2747012526,.6116691670,.1780364699
-.2885278659,.6333863960,.2383104553
-.3033640098,.6538765240,.2975357544
-.2435422221,.2734662017,-.7463173878
-.2233397126,.3365464278,-.5911140544
-.2147228315,.3855441177,-.4745931062
-.2119254991,.4274680444,-.3761987160
-.2129072495,.4647984306,-.2887568225
-.2166589711,.4987618670,-.2087495130
-.2225937637,.5300717435,-.1341363040
-.2303354887,.5591852610,-.6360378820e-1
-.2396272064,.5864147350,.3757163834e-2
-.2502855751,.6119830220,.6861135680e-1
-.2621758209,.6360539400,.1314668944
-.2751969918,.6587501980,.1927269600
-.2892727976,.6801645300,.2527223447
-.3079198445+.1007313185e-1*I,.2060340423+.1224406839e-1*I,-1.047197551+.3710554046e-1*I
-.2368030201,.3310015102,-.7091284040
-.2199269870,.3900383444,-.5652742798
-.2127612974,.4372720872,-.4533849954
-.2108508804,.4781179531,-.3576309557
-.2124606066,.5146850223,-.2719247944
-.2166961690,.5480603432,-.1931521028
-.2230250307,.5788912205,-.1194609328
-.2311006948,.6075988305,-.4963906307e-1
-.2406840277,.6344738405,.1716300784e-1
-.2516031860,.6597251335,.8157254930e-1
-.2637312575,.6835069695,.1440728673
-.2769729306,.7059352045,.2050501977
-.2929609298+.8567389932e-1*I,.2368177058+.1041381270*I,-1.047197551+.3106418589*I
-.2762338760,.2956734555,-.9155484041
-.2338339852,.3857349860,-.6820052283
-.2191360524,.4421243012,-.5454916400
-.2130134140,.4880901951,-.4368899462
-.2117631744,.5281336042,-.3430753399
-.2138491987,.5641217244,-.2586670653
-.2184561139,.5970456582,-.1808274935
-.2250899315,.6275058572,-.1078379909
-.2334256040,.6558974212,-.3855933544e-1
-.2432370779,.6824951232,.2781436370e-1
-.2543610513,.7074974582,.9188263944e-1
-.2666765081,.7310515252,.1541103498
-.2791919203+.1238010674*I,.2680834858+.1504823682*I,-1.047197551+.4416425415*I
-.2980926596+.7931744136e-1*I,.2836330264+.9641174078e-1*I,-1.047197552+.2882343246*I
